Datetime,WS0202,WS0203,WS0204,WS0205,WS0206,WS0207,WS0208
2019-11-19,,,16.9,,,,8.5
2019-11-20,18.1,,,,,,
2019-11-21,,,,,,9.3,
2019-11-22,19.0,,,,,,
2019-11-23,18.2,,17.1,77.9,,,
2019-11-24,18.2,,,,26.3,,
2019-11-25,18.6,,,,26.3,7.7,8.3
2019-11-26,,,16.9,,,,
2019-11-27,18.0,26.4,,77.4,,,
2019-11-28,18.2,,,,,,
2019-11-29,,26.8,,,,8.1,8.0
2019-11-30,,,,,,,
2019-12-01,,,,,,6.6,
2019-12-02,,,17.5,,,,
2019-12-03,,26.8,17.6,76.9,,,
2019-12-04,,26.8,,,27.9,7.9,8.0
2019-12-05,,,,,,,
2019-12-06,,,,76.5,,,7.8
2019-12-07,,,,,28.3,,
2019-12-08,,,,,,,
2019-12-09,18.4,,,76.7,,,8.5
2019-12-10,,,,,29.3,,8.1
2019-12-11,,,,,,6.6,
2019-12-12,19.1,26.8,,,,,7.7
2019-12-13,18.8,,18.1,,30.1,,
2019-12-14,,26.8,18.1,,,,
2019-12-15,,,,74.5,32.0,6.9,7.6
2019-12-16,,,,,,6.9,7.2
2019-12-17,,26.8,20.3,,,,
2019-12-18,17.9,,,74.0,,,
2019-12-19,18.2,26.8,,74.0,,,
2019-12-20,,,,74.1,,,
2019-12-21,,,20.4,,,,
2019-12-22,,,20.4,,,7.5,6.6
2019-12-23,,,,,33.1,,6.6
2019-12-24,,26.8,20.5,74.1,,,7.0
2019-12-25,,,,74.0,,,6.6
2019-12-26,,26.8,20.5,,,6.9,
2019-12-27,,,,,,,
2019-12-28,,,,,,,
2019-12-29,,,,74.2,33.6,,
2019-12-30,,,,74.2,,,6.8
2019-12-31,17.8,,,,,,6.8
2020-01-01,,,,,34.2,,
2020-01-02,17.8,,21.0,,,,6.8
2020-01-03,,,21.2,74.4,,,
2020-01-04,17.6,,21.3,,,,
2020-01-05,,,21.4,,,,
2020-01-06,,26.8,,,,6.7,
2020-01-07,17.5,,,73.9,,,
2020-01-08,16.7,,,,,9.0,
2020-01-09,,,,73.9,,,
2020-01-10,,,,,,,6.7
2020-01-11,,,,,36.5,,
2020-01-12,15.6,,,74.3,,,
2020-01-13,,,,,,,7.2
2020-01-14,,,,,,,
2020-01-15,,,18.1,74.3,,,7.6
2020-01-16,15.6,,,74.2,,,
2020-01-17,,,17.8,,,,
2020-01-18,,26.8,18.2,,,,
2020-01-19,15.5,26.8,,,,,
2020-01-20,,26.8,18.0,73.7,,9.1,7.0
2020-01-21,,,,,,9.1,
2020-01-22,,26.8,,,,,
2020-01-23,,,18.2,,,,7.2
2020-01-24,,26.8,,73.4,,,
2020-01-25,,,,,38.8,,
2020-01-26,,,,,,,
2020-01-27,,26.8,,,,9.1,
2020-01-28,,,18.0,,,9.0,
2020-01-29,,,,,,9.1,
2020-01-30,,26.8,,73.0,,9.0,7.2
2020-01-31,,,,,,,6.8
2020-02-01,,26.8,17.7,,,8.7,
2020-02-02,,26.8,17.4,,,,6.3
2020-02-03,,26.8,17.7,,,,
2020-02-04,,26.8,,,40.4,,7.1
2020-02-05,,,,72.5,,9.5,
2020-02-06,15.2,25.9,18.1,,,,6.9
2020-02-07,,,,,,,
2020-02-08,,,,72.0,40.3,,
2020-02-09,,26.8,,71.7,40.3,,
2020-02-10,,,,,,,
2020-02-11,,,18.1,,,,
2020-02-12,,,,,40.9,,
2020-02-13,,27.0,,70.8,41.2,,6.3
2020-02-14,15.0,,,,41.2,9.0,
2020-02-15,15.3,,,69.8,,,
2020-02-16,,,17.8,69.7,,8.6,
2020-02-17,,,,,,,
2020-02-18,,,,,,9.7,6.6
2020-02-19,,,,70.8,,,6.3
2020-02-20,15.2,,,,,9.0,
2020-02-21,,,18.7,,41.6,,7.1
2020-02-22,,,,,,9.4,
2020-02-23,14.9,26.7,,71.1,41.6,9.7,
2020-02-24,,,,71.0,41.7,9.7,6.9
2020-02-25,,,,,,,
2020-02-26,15.0,,,,,,6.7
2020-02-27,,,,70.8,,,6.9
2020-02-28,14.9,,18.7,,,,
2020-02-29,,,17.6,,,,6.7
2020-03-01,,26.6,17.7,,,,
2020-03-02,,,,71.6,,,
2020-03-03,,,,,42.1,,
2020-03-04,,,17.2,,42.4,,
2020-03-05,,,16.8,,42.5,,7.4
2020-03-06,13.7,,,73.0,,,7.9
2020-03-07,,,,,,,
2020-03-08,13.7,,17.2,,,,
2020-03-09,,,,,,,
2020-03-10,,26.8,,,43.4,,7.4
2020-03-11,13.6,,,,,,
2020-03-12,13.8,,17.2,,,,
2020-03-13,13.8,,,72.0,,,
2020-03-14,13.9,,17.1,72.0,42.9,9.2,7.6
2020-03-15,,,,71.9,,,7.7
2020-03-16,,,17.2,71.9,,,
2020-03-17,,,,,,,
2020-03-18,13.7,,16.8,,,,
2020-03-19,,27.5,,,,,7.1
2020-03-20,,,15.9,70.0,,8.2,
2020-03-21,,27.6,,,,,7.4
2020-03-22,,,,69.4,43.0,8.3,
2020-03-23,,,,,,,
2020-03-24,,,15.8,,42.7,,
2020-03-25,,,,,,,
2020-03-26,,,15.8,,,7.2,
2020-03-27,,,,,,,
2020-03-28,,,,,42.0,,
2020-03-29,,,17.6,,42.9,,
2020-03-30,,,,,,,
2020-03-31,,27.3,17.5,,,,
2020-04-01,,27.3,17.1,,,,8.8
2020-04-02,13.8,,16.7,,,,
2020-04-03,13.7,,,,,,
2020-04-04,,,,,42.5,9.9,
2020-04-05,,,,,,,
2020-04-06,,,16.2,69.1,,,
2020-04-07,,,15.8,,,9.3,
2020-04-08,,28.0,,67.5,42.2,8.9,
2020-04-09,,,,,,,
2020-04-10,,,,66.8,42.2,,
2020-04-11,13.9,,16.4,,,,8.6
2020-04-12,,27.3,,69.5,,10.2,
2020-04-13,,,,70.0,42.4,,
2020-04-14,,27.3,,,,,
2020-04-15,,,,69.9,,10.3,
2020-04-16,,,,,,9.7,
2020-04-17,,,,,43.0,,
2020-04-18,14.1,,,68.4,,,10.5
2020-04-19,13.1,,,,,11.7,11.9
2020-04-20,,,16.5,,44.6,11.1,
2020-04-21,,,16.3,,45.3,,
2020-04-22,,,16.2,,46.2,11.0,
2020-04-23,,,16.0,80.9,46.6,,
2020-04-24,12.9,28.2,15.6,81.6,,,
2020-04-25,,,15.4,81.3,,,
2020-04-26,,,,82.1,,10.7,
2020-04-27,,,15.0,81.9,46.7,,
2020-04-28,12.9,,,,,,
2020-04-29,13.1,28.9,,,,9.9,10.4
2020-04-30,,,,80.9,,9.9,
2020-05-01,13.2,,,,,10.6,
2020-05-02,13.0,29.4,,,,,
2020-05-03,13.4,,15.1,,,,
2020-05-04,13.4,29.4,15.8,,46.7,,10.0
2020-05-05,13.4,29.0,16.5,,46.9,,10.6
2020-05-06,,,,79.0,,,
2020-05-07,13.8,,,,,9.1,10.2
2020-05-08,,28.9,,77.9,,,
2020-05-09,13.6,,16.8,,,,10.5
2020-05-10,,28.9,,,,,
2020-05-11,,,,,,11.2,
2020-05-12,,,,,,,
2020-05-13,,29.5,,,,,
2020-05-14,,29.6,,,47.8,11.2,
2020-05-15,,29.8,,,,10.8,
2020-05-16,,,13.4,84.6,,,
2020-05-17,,,13.1,84.4,,,
2020-05-18,,,13.6,,,,10.3
2020-05-19,,31.0,,,,9.7,10.3
2020-05-20,,,14.7,82.7,,9.8,
2020-05-21,,,,,47.6,,
2020-05-22,,,,,,,
2020-05-23,,30.5,,84.8,,,
2020-05-24,,,,84.7,,11.1,
2020-05-25,,,,,48.0,11.7,
2020-05-26,,,,,,,
2020-05-27,,31.3,,,48.2,,
2020-05-28,,31.5,,,48.2,,
2020-05-29,12.8,31.6,,84.6,,11.1,10.5
2020-05-30,,31.6,,,47.5,,9.9
2020-05-31,13.3,31.3,,,,11.2,10.3
2020-06-01,13.3,31.5,,,,11.0,10.6
2020-06-02,13.3,,,80.3,46.9,10.3,10.1
2020-06-03,,,,,,,
2020-06-04,,,16.8,,,11.3,
2020-06-05,,,,79.9,,,
2020-06-06,,,,,47.3,11.0,
2020-06-07,,,,,,,
2020-06-08,,,,80.4,,11.0,
2020-06-09,12.9,,,81.3,48.0,,
2020-06-10,12.5,,16.9,82.8,,12.0,
2020-06-11,,,,83.2,,12.0,
2020-06-12,,,16.3,,,,11.0
2020-06-13,12.4,,,,,11.9,
2020-06-14,12.6,36.2,14.1,86.4,,,
2020-06-15,12.4,,13.8,,48.6,,
2020-06-16,,,,,48.4,,
2020-06-17,,,13.2,,,12.1,
2020-06-18,,37.2,13.4,86.8,,12.2,
2020-06-19,,,,,48.4,12.1,
2020-06-20,12.4,,,,,12.2,
2020-06-21,,37.2,,,49.5,,
2020-06-22,,,13.9,,,13.0,
2020-06-23,,,13.7,,,12.9,
2020-06-24,11.8,,13.5,95.8,,12.6,
2020-06-25,,,,,48.7,,11.9
2020-06-26,,,,96.0,,,
2020-06-27,12.7,,12.9,,,12.0,
2020-06-28,,,12.6,96.5,,,
2020-06-29,,36.7,,,,,
2020-06-30,,,,96.4,50.4,,11.8
2020-07-01,,,,,,12.2,12.1
2020-07-02,,36.1,,,51.0,12.8,
2020-07-03,11.9,,,,51.1,,
2020-07-04,,,,,,,
2020-07-05,12.0,,,99.9,51.3,,12.4
2020-07-06,,,,,,13.4,
2020-07-07,11.7,,,100.5,,13.6,
2020-07-08,,38.1,,101.0,,,13.0
2020-07-09,,38.1,12.0,101.0,51.4,,
2020-07-10,,38.1,,101.2,,12.7,
2020-07-11,12.3,,,,52.1,,
2020-07-12,,,,,,13.3,12.9
2020-07-13,,38.3,11.9,,52.2,,
2020-07-14,,,,,52.3,12.8,
2020-07-15,,,13.2,,,,
2020-07-16,11.9,39.1,,,,12.8,12.4
2020-07-17,,,,,53.0,,
2020-07-18,11.4,,,,,,13.9
2020-07-19,,,,105.9,,,
2020-07-20,,,,,,,
2020-07-21,,40.3,,,53.7,,
2020-07-22,,,,,,,13.6
2020-07-23,12.1,40.5,,,,13.6,
2020-07-24,,,,,,,12.8
2020-07-25,12.1,,,,,13.4,12.7
2020-07-26,,,12.2,107.1,,,
2020-07-27,,,,,,14.1,13.6
2020-07-28,11.5,,10.7,,,,
2020-07-29,,,10.4,,,,
2020-07-30,,,10.5,,,,13.3
2020-07-31,,,10.9,,,,12.4
2020-08-01,,,,107.9,,,13.4
2020-08-02,,48.0,,108.5,,14.0,13.4
2020-08-03,,,13.6,,,13.6,
2020-08-04,12.3,49.4,,109.0,,,12.8
2020-08-05,,,,,,,
2020-08-06,,,,108.5,,12.1,12.9
2020-08-07,,,,108.9,,12.5,
2020-08-08,,52.7,17.6,109.2,55.6,,
2020-08-09,,,15.2,106.7,,,13.4
2020-08-10,12.3,,15.2,,,14.1,
2020-08-11,12.5,56.1,,105.6,55.7,,
2020-08-12,12.9,56.8,,,,,
2020-08-13,12.9,,,106.3,56.4,,
2020-08-14,,,,,,14.3,
2020-08-15,,,,,55.6,13.9,
2020-08-16,,,18.2,,55.7,14.4,
2020-08-17,13.3,61.0,,112.8,54.8,,
2020-08-18,13.6,,18.0,,,,
2020-08-19,13.9,63.5,,115.5,,13.5,
2020-08-20,14.2,,,,,13.4,15.0
2020-08-21,,,,116.4,53.8,,
2020-08-22,,,16.7,,54.8,,15.3
2020-08-23,,,,116.3,54.1,,
2020-08-24,,,,117.4,,,
2020-08-25,,,,,,,15.2
2020-08-26,15.0,69.2,,,,13.2,
2020-08-27,,,,,,,
2020-08-28,,,15.1,,,,
2020-08-29,,,15.0,,,12.6,
2020-08-30,17.0,,,116.7,,,
2020-08-31,17.2,,,,,13.0,
2020-09-01,,76.5,,,,12.6,
2020-09-02,,,,,,,
2020-09-03,,,,112.1,51.9,,
2020-09-04,,68.5,,,51.6,,17.1
2020-09-05,14.9,,,,,,
2020-09-06,,,,,,,17.9
2020-09-07,,,,113.5,,,
2020-09-08,,,,,,12.9,
2020-09-09,15.5,,10.6,114.7,49.7,,
2020-09-10,15.5,,10.5,,49.9,,17.8
2020-09-11,15.4,68.1,,,,,
2020-09-12,,,,,50.1,,
2020-09-13,,67.9,10.1,,,,18.2
2020-09-14,,,,,,14.1,
2020-09-15,,,,,53.2,,
2020-09-16,,,,118.7,,,
2020-09-17,,,,119.7,53.9,,17.7
2020-09-18,,,,,,13.2,17.4
2020-09-19,14.9,,,,,13.0,
2020-09-20,,,,,,,
2020-09-21,,65.5,10.3,,,13.6,17.8
2020-09-22,,,,,53.0,13.1,17.6
2020-09-23,,,10.7,,53.8,,17.2
2020-09-24,,66.1,10.9,,54.1,13.3,
2020-09-25,,,,,,13.4,17.1
2020-09-26,,65.6,,,54.9,13.7,17.8
2020-09-27,,,,119.5,,,17.6
2020-09-28,,65.3,,,,,
2020-09-29,,,,120.2,54.4,,
2020-09-30,,,10.0,,,,
2020-10-01,14.8,65.2,,120.5,,,17.9
2020-10-02,,65.1,,,55.0,,
2020-10-03,13.8,,,,,,
2020-10-04,,,,,,,
2020-10-05,,,,,62.8,,
2020-10-06,,63.2,9.8,,,14.9,20.2
2020-10-07,,,,,,,
2020-10-08,,,,,,14.9,19.8
2020-10-09,,,9.8,,,,
2020-10-10,,63.9,,,,14.8,
2020-10-11,,64.1,9.7,,,,
2020-10-12,13.3,,,,,,
2020-10-13,,,,121.1,,,
2020-10-14,,,9.8,,64.8,,19.6
2020-10-15,,,9.8,120.8,,,19.7
2020-10-16,,64.4,,,64.7,14.7,
2020-10-17,,64.4,,120.5,,14.8,19.1
2020-10-18,13.0,,,120.4,65.3,14.9,
2020-10-19,,64.8,,,,,
2020-10-20,12.9,,9.6,120.3,,,18.8
2020-10-21,,,,120.5,,,
2020-10-22,,,9.5,,,,
2020-10-23,,64.8,,119.9,,,19.1
2020-10-24,,64.5,9.2,119.5,,,
2020-10-25,,,9.3,,65.5,,
2020-10-26,13.4,,9.3,,65.2,15.0,18.9
2020-10-27,,64.8,,,,,
2020-10-28,,64.7,,,,,
2020-10-29,,,9.1,,65.0,14.8,19.6
2020-10-30,,,9.5,,65.7,,
2020-10-31,13.4,,,,,,
2020-11-01,,,9.2,,65.6,15.0,
2020-11-02,,,9.2,,65.7,14.8,
2020-11-03,,,,,,,
2020-11-04,,65.5,,,,,
2020-11-05,,65.8,,,,,
2020-11-06,,,,,66.2,,
2020-11-07,13.7,,8.9,,,,17.9
2020-11-08,,,,,,,
2020-11-09,,65.4,,,65.6,13.6,16.6
2020-11-10,,,,,,,
2020-11-11,,65.1,8.0,,,13.4,16.8
2020-11-12,,,,116.2,,13.2,
2020-11-13,,,8.5,114.5,,13.3,
2020-11-14,,,,,,13.3,
2020-11-15,,66.1,,112.6,,12.9,
2020-11-16,15.0,,,,,12.8,
2020-11-17,,,,,,,
2020-11-18,14.8,66.1,,113.1,,,
2020-11-19,14.1,,9.2,,,14.5,
2020-11-20,,,9.3,,,,
2020-11-21,,65.7,,,,,18.0
2020-11-22,15.0,,,,67.4,,18.1
2020-11-23,,,9.8,,,13.9,
2020-11-24,,65.6,,113.9,65.8,,18.4
2020-11-25,13.7,,9.6,113.3,65.6,13.7,
2020-11-26,13.8,65.9,9.5,,65.7,,
2020-11-27,,65.8,9.6,,,13.7,
2020-11-28,,,,,,,18.9
2020-11-29,,,,,,,
2020-11-30,,,,120.1,,,18.6
2020-12-01,,66.1,,120.3,,13.8,
2020-12-02,,,,,,,
2020-12-03,,66.1,9.9,,68.1,,
2020-12-04,,,,120.2,70.1,,
2020-12-05,,,,,,,
2020-12-06,13.9,,,,70.8,13.5,
2020-12-07,,,,120.4,,,17.7
2020-12-08,,66.1,,,,,
2020-12-09,,66.1,,,,,
2020-12-10,,,,120.1,,,
2020-12-11,,66.1,,,,,
2020-12-12,,,9.4,120.2,71.0,,17.4
2020-12-13,14.0,,,120.1,,,
2020-12-14,,,,,71.7,13.1,
2020-12-15,,,,120.6,,12.8,
2020-12-16,14.4,,,,,,17.2
2020-12-17,,,,,,,17.0
2020-12-18,,,,,,,
2020-12-19,,,,120.0,,12.5,
2020-12-20,,,,,,,
2020-12-21,14.4,,9.2,,,,
2020-12-22,,,,119.5,,,16.5
2020-12-23,,,,,,,16.8
2020-12-24,,,,,72.4,,16.7
2020-12-25,,,,,,12.6,
2020-12-26,,,9.8,,72.8,,
2020-12-27,14.2,67.0,,119.4,,,
2020-12-28,,,,119.2,,,
2020-12-29,,,,,,,
2020-12-30,,67.0,,,,,16.9
2020-12-31,,,,119.3,,,
2021-01-01,,,9.4,119.3,,,16.9
2021-01-02,14.0,67.0,,,73.0,13.9,
2021-01-03,,,,,,,16.8
2021-01-04,,,,,73.2,,16.8
2021-01-05,,67.0,8.8,,,,16.8
2021-01-06,14.2,,,,,13.6,16.6
2021-01-07,,,,119.5,,,16.8
2021-01-08,,67.0,9.3,119.1,,,
2021-01-09,,,,,74.1,,
2021-01-10,,,9.7,118.7,74.1,,16.5
2021-01-11,14.0,,,118.3,,,
2021-01-12,13.9,,,118.3,,,
2021-01-13,,67.0,,,,12.8,
2021-01-14,,,,118.1,,,16.0
2021-01-15,14.1,,,,,,16.1
2021-01-16,,,,,,,16.5
2021-01-17,14.2,67.0,,,,12.6,16.7
2021-01-18,,67.3,,,,,
2021-01-19,,,,,,12.3,
2021-01-20,14.4,,9.2,,,,16.5
2021-01-21,,,,,,12.5,
2021-01-22,,67.4,,,,,
2021-01-23,14.4,,,116.9,75.5,12.3,16.5
2021-01-24,,67.0,9.4,116.2,,,16.5
2021-01-25,,,9.5,,,,
2021-01-26,,67.0,9.2,,,,16.7
2021-01-27,,,,,,14.1,
2021-01-28,,67.2,9.1,,,,16.8
2021-01-29,14.2,67.3,,,,,
2021-01-30,,67.1,9.1,117.4,,,16.7
2021-01-31,,,,,,,
2021-02-01,,,,,,,
2021-02-02,,,,116.9,,,
2021-02-03,14.1,,,117.1,,,
2021-02-04,,,,117.0,,,
2021-02-05,14.0,,,,76.0,,
2021-02-06,13.9,67.9,9.2,,,,16.5
2021-02-07,13.9,,,,,13.9,16.5
2021-02-08,,,8.7,,76.1,,16.4
2021-02-09,,,,,,13.7,16.3
2021-02-10,,67.5,,,76.0,13.8,
2021-02-11,,67.5,,,,,15.8
2021-02-12,14.2,67.8,,116.2,75.9,,16.2
2021-02-13,,,,,,,
2021-02-14,,68.3,8.9,,,,
2021-02-15,14.3,,,,,,16.3
2021-02-16,14.0,68.4,,115.4,,,
2021-02-17,,68.0,,114.7,75.9,,15.6
2021-02-18,,67.8,8.5,,,,
2021-02-19,,,8.5,115.2,76.6,,16.1
2021-02-20,,68.3,,,,,
2021-02-21,,,8.2,114.6,76.2,,
2021-02-22,,,,,,13.6,
2021-02-23,14.3,,,,,,
2021-02-24,,67.1,,117.3,,,
2021-02-25,14.2,67.0,,,76.7,14.1,
2021-02-26,,,,,76.8,,
2021-02-27,,66.9,,,,,
2021-02-28,13.8,,,,,,
2021-03-01,,,,,,,17.5
2021-03-02,,,,,76.8,,17.4
2021-03-03,,,9.0,118.5,76.8,,
2021-03-04,13.8,67.0,,,,,
2021-03-05,14.0,67.0,8.6,,,14.4,
2021-03-06,,,,,,,
2021-03-07,13.6,,,119.2,77.7,,
2021-03-08,,,9.1,,,,
2021-03-09,,,,,,,
2021-03-10,,67.0,8.9,,,,
2021-03-11,13.5,,9.0,119.3,,,
2021-03-12,,67.0,,,,14.4,
2021-03-13,,67.0,,,,,
2021-03-14,,,,118.8,,,
2021-03-15,,67.3,,,,,
2021-03-16,,,,,77.7,,
2021-03-17,13.7,67.3,,,,,
2021-03-18,,,,,78.0,14.3,17.2
2021-03-19,13.8,66.7,,,,,
2021-03-20,,,8.7,,,15.4,18.1
2021-03-21,,,,,,,
2021-03-22,,,,120.2,,,
2021-03-23,13.2,,,121.1,,,
2021-03-24,13.5,67.0,,120.7,,15.3,
2021-03-25,13.4,66.6,,,78.5,15.3,17.6
2021-03-26,,,8.1,,,,18.0
2021-03-27,,,8.4,121.2,,,
2021-03-28,,66.9,8.1,,,15.5,
2021-03-29,,,,,,,18.0
2021-03-30,12.9,,7.8,,,,19.2
2021-03-31,13.1,65.9,,,,,
2021-04-01,,65.8,,,79.1,,
2021-04-02,,,8.3,124.6,,,
2021-04-03,,,,,,,
2021-04-04,,,,125.9,,,
2021-04-05,,,,126.3,,16.0,19.9
2021-04-06,,,,,,,
2021-04-07,,,8.6,125.9,81.2,,
2021-04-08,,66.3,8.0,,,15.7,19.1
2021-04-09,,,,,,,
2021-04-10,,,,,,,19.6
2021-04-11,,,,,,,19.8
2021-04-12,,,7.8,127.1,82.0,,
2021-04-13,,,7.9,,,,19.3
2021-04-14,12.5,,,127.9,,,
2021-04-15,,,,,,,19.3
2021-04-16,,67.1,,,82.1,,
2021-04-17,13.0,,,,,,
2021-04-18,,,,127.1,82.0,,
2021-04-19,,,,,,,
2021-04-20,,,,,,,
2021-04-21,12.6,,,,,16.8,
2021-04-22,,,,127.2,,,
2021-04-23,,67.4,7.5,,82.7,,
2021-04-24,12.8,,,,,,
2021-04-25,,,7.4,,,,
2021-04-26,,,7.7,129.8,,,
2021-04-27,,67.8,,,,15.8,
2021-04-28,12.3,67.7,,,82.8,15.8,
2021-04-29,,67.9,,,82.9,,
2021-04-30,,,,128.6,,,
2021-05-01,,,,,,15.8,18.2
2021-05-02,13.1,,7.8,,,,18.0
2021-05-03,,67.2,,,,15.5,
2021-05-04,,,8.0,128.5,82.5,15.6,18.6
2021-05-05,,,,,,,
2021-05-06,12.8,,7.9,,,15.8,
2021-05-07,,,,,,15.9,
2021-05-08,,,,,83.2,,
2021-05-09,,67.7,,127.1,83.1,15.9,
2021-05-10,,,,126.4,,,18.2
2021-05-11,12.9,67.0,7.9,126.6,,,18.0
2021-05-12,,,,,82.3,,
2021-05-13,,67.1,,,,,
2021-05-14,,,,,,,
2021-05-15,12.4,67.6,,,,,
2021-05-16,,,,130.4,,,19.0
2021-05-17,11.9,,7.8,,,,19.1
2021-05-18,,,,,,,
2021-05-19,,69.0,,,,,
2021-05-20,,,7.7,,,15.3,
2021-05-21,12.6,,,130.2,84.0,15.3,
2021-05-22,12.2,,,,,15.5,
2021-05-23,,69.1,,129.6,,,19.4
2021-05-24,,68.5,7.9,,,,19.6
2021-05-25,12.3,,7.3,,,,19.6
2021-05-26,12.0,,8.3,,84.6,,19.7
2021-05-27,,,,130.0,,,
2021-05-28,12.2,,,129.6,,,
2021-05-29,,69.5,,128.2,,,
2021-05-30,,69.6,,,84.0,15.5,18.8
2021-05-31,12.7,,,,,,
2021-06-01,,,,,,15.7,19.2
2021-06-02,,,,,84.1,15.9,
2021-06-03,,69.5,,,84.4,16.2,19.3
2021-06-04,,,,,,,19.3
2021-06-05,12.2,,,,84.7,,
2021-06-06,,,,125.6,,,18.5
2021-06-07,,,,,,15.5,
2021-06-08,,69.9,,124.8,,,
2021-06-09,,,,124.4,,,19.1
2021-06-10,,,,,,,
2021-06-11,,70.1,,,,15.9,
2021-06-12,12.7,,7.8,,,16.0,18.6
2021-06-13,,,,123.8,83.3,,19.1
2021-06-14,,,,123.9,,,
2021-06-15,12.8,,,,,15.1,17.9
2021-06-16,,,,,83.2,,
2021-06-17,,,,,82.3,14.7,
2021-06-18,13.8,69.9,,,,,
2021-06-19,,,7.7,124.1,,15.3,
2021-06-20,,70.0,7.9,127.8,,,18.5
2021-06-21,,69.5,,,,,
2021-06-22,12.5,,,,,,
2021-06-23,,,,,83.7,,18.3
2021-06-24,13.2,,,,83.5,14.4,
2021-06-25,13.3,,7.3,,,15.1,
2021-06-26,13.3,70.4,,130.9,83.4,15.2,18.6
2021-06-27,,,,130.4,,,
2021-06-28,13.7,,7.5,130.8,,15.2,19.0
2021-06-29,,70.2,,,,,
2021-06-30,14.6,70.7,,129.2,,,17.8
2021-07-01,,,7.7,,,,
2021-07-02,14.9,71.1,,,,,18.6
2021-07-03,,71.4,,,,14.9,
2021-07-04,13.9,,7.7,129.2,,,
2021-07-05,13.5,71.8,,,,,18.3
2021-07-06,,71.4,,130.4,,15.8,
2021-07-07,,,,,,,19.6
2021-07-08,12.3,,7.9,,,16.1,20.3
2021-07-09,12.3,73.2,8.2,,85.1,,
2021-07-10,,,,,84.8,,
2021-07-11,12.8,,,,,,20.3
2021-07-12,,,,,,17.2,20.7
2021-07-13,,,,,,,
2021-07-14,,,,,84.5,,18.8
2021-07-15,13.8,73.4,,137.1,,14.5,
2021-07-16,13.7,73.4,7.8,,84.3,15.3,
2021-07-17,,,7.8,135.7,83.8,15.4,
2021-07-18,,,,,,,
2021-07-19,,,,134.2,,,19.1
2021-07-20,14.3,,,,,,
2021-07-21,,,,133.3,,15.9,19.1
2021-07-22,13.4,,,,83.3,,
2021-07-23,,,,134.1,,,
2021-07-24,,,,133.4,,15.7,
2021-07-25,13.8,,7.8,,,16.0,
2021-07-26,14.2,,,,83.3,,
2021-07-27,14.7,,,131.9,,15.1,18.0
2021-07-28,,,,,,,
2021-07-29,15.7,,,,81.2,,
2021-07-30,,76.4,,,81.2,,17.1
2021-07-31,,76.3,,,80.4,,
2021-08-01,,,8.1,130.0,80.0,15.1,16.8
2021-08-02,,,,130.2,,,16.4
2021-08-03,17.6,,,131.1,,14.4,
2021-08-04,,,,,80.2,,17.2
2021-08-05,17.7,76.4,7.2,,,,
2021-08-06,18.2,,,132.6,79.3,,
2021-08-07,,76.5,6.6,,,15.3,
2021-08-08,17.7,,,,,,
2021-08-09,,,,,,,
2021-08-10,,,,,81.1,16.2,
2021-08-11,,76.3,,,82.5,,
2021-08-12,,,,,,,
2021-08-13,,,,,,,
2021-08-14,14.9,76.6,,148.1,84.2,,
2021-08-15,,76.7,,,83.6,,
2021-08-16,,,7.4,,,,
2021-08-17,15.5,76.3,,,,,19.4
2021-08-18,,,,,83.0,15.2,
2021-08-19,,,,,,15.0,
2021-08-20,,,,146.5,82.1,,
2021-08-21,,,7.4,146.5,,16.1,
2021-08-22,,76.3,7.3,145.6,,16.4,20.4
2021-08-23,,,,,,,
2021-08-24,,,,146.7,83.1,,
2021-08-25,,,,,82.8,,
2021-08-26,14.6,,,149.0,,16.8,
2021-08-27,,76.3,7.6,152.3,,,
2021-08-28,,,,,83.6,,
2021-08-29,15.6,,,153.5,84.2,,
2021-08-30,15.8,75.4,5.3,,84.1,15.2,
2021-08-31,16.1,,,,83.4,,
2021-09-01,,75.7,,151.6,,15.1,19.1
2021-09-02,,,,,,15.6,
2021-09-03,,,4.5,,,15.9,
2021-09-04,,,,149.9,83.1,,
2021-09-05,,,4.5,149.5,,15.6,
2021-09-06,,,,,,,
2021-09-07,15.5,,,154.6,84.3,,20.8
2021-09-08,,76.0,4.5,154.0,84.3,16.2,
2021-09-09,15.6,,,,,,
2021-09-10,,,4.8,,,15.6,
2021-09-11,,,4.2,,,15.0,18.8
2021-09-12,,75.5,,153.1,82.5,,
2021-09-13,,,4.3,,,,
2021-09-14,16.5,,3.9,153.0,,,
2021-09-15,,,,,,,20.7
2021-09-16,,,,151.6,,,
2021-09-17,,,,,,,19.2
2021-09-18,,75.3,,151.5,,,20.1
2021-09-19,16.2,,,,,,20.1
2021-09-20,,,4.9,,,,20.1
2021-09-21,,,,,83.8,16.4,
2021-09-22,,,,,,,
2021-09-23,,76.3,,,,,
2021-09-24,,75.6,4.2,143.6,,,
2021-09-25,,75.8,,143.1,83.0,,
2021-09-26,,,,,,15.7,
2021-09-27,17.7,,,,,,
2021-09-28,,,3.6,141.6,,,
2021-09-29,,,,,,,
2021-09-30,18.1,75.3,3.9,,,,18.9
2021-10-01,,75.1,,,,15.1,18.7
2021-10-02,,75.6,,,,,
2021-10-03,,76.0,,139.6,83.0,,19.8
2021-10-04,,76.2,,,,,
2021-10-05,,,4.0,,83.2,15.2,
2021-10-06,18.8,75.0,4.4,,82.3,14.8,19.3
2021-10-07,,,,136.7,,14.8,
